geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH07,202128,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,887,809,78,NA,NA,350986,0,252.72,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-28,0,0,NA,NA
CH01,202129,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2440,2156,284,NA,NA,1669608,0,146.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,0,0,NA,NA
CH02,202129,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2251,1940,311,1,100,1895693,0.16,118.74,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,2,0.11,200,0
CH03,202129,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1106,949,157,1,100,1181776,0.08,93.59,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,1,0.08,NA,NA
CH04,202129,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1392,1129,263,NA,NA,1553423,0,89.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,0,0,NA,NA
CH05,202129,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1558,1334,224,NA,NA,1193069,0,130.59,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,-1,-0.08,-100,NA
CH06,202129,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,761,635,126,1,100,825745,0.12,92.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,1,0.12,NA,NA
CH07,202129,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,887,809,78,NA,NA,350986,0,252.72,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,0,0,NA,NA
CH01,202130,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2440,2156,284,NA,NA,1669608,0,146.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,0,0,NA,NA
CH02,202130,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2253,1940,313,1,100,1895693,0.11,118.85,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,-1,-0.05,-33.3,0
CH03,202130,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1109,949,160,1,100,1181776,0.25,93.84,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,2,0.17,200,0
CH04,202130,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1394,1129,265,1,100,1553423,0.13,89.74,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,2,0.13,NA,NA
CH05,202130,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1559,1334,225,1,100,1193069,0.08,130.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,1,0.08,NA,NA
CH06,202130,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,763,635,128,1,100,825745,0.24,92.4,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,1,0.12,100,0
CH07,202130,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,888,809,79,1,100,350986,0.28,253,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,1,0.28,NA,NA
CH01,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2440,2156,284,NA,NA,1669608,0,146.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,0,0,NA,NA
CH02,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2253,1940,313,NA,NA,1895693,0,118.85,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-2,-0.11,-100,NA
CH03,202131,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1111,949,162,1,100,1181776,0.17,94.01,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-1,-0.08,-33.3,0
CH04,202131,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1395,1129,266,1,100,1553423,0.06,89.8,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-1,-0.07,-50,0
CH05,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1559,1334,225,NA,NA,1193069,0,130.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-1,-0.08,-100,NA
CH06,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,763,635,128,NA,NA,825745,0,92.4,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-2,-0.24,-100,NA
CH07,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,888,809,79,NA,NA,350986,0,253,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-1,-0.28,-100,NA
CH01,202132,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2442,2156,286,1,100,1669608,0.12,146.26,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,2,0.12,NA,NA
CH02,202132,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2253,1940,313,NA,NA,1895693,0,118.85,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,0,0,NA,NA
CH03,202132,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1115,949,166,1,100,1181776,0.34,94.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,2,0.17,100,0
CH04,202132,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1398,1129,269,1,100,1553423,0.19,89.99,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,2,0.13,200,0
CH05,202132,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1561,1334,227,1,100,1193069,0.17,130.84,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,2,0.17,NA,NA
CH06,202132,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,766,635,131,1,100,825745,0.36,92.76,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,3,0.36,NA,NA
CH07,202132,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,889,809,80,1,100,350986,0.28,253.29,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,1,0.28,NA,NA
CH01,202133,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2444,2156,288,1,100,1669608,0.12,146.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,0,0,0,0
CH02,202133,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2259,1940,319,1,100,1895693,0.32,119.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,6,0.32,NA,NA
CH03,202133,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1121,949,172,1,100,1181776,0.51,94.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,2,0.17,50,0
CH04,202133,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1404,1129,275,1,100,1553423,0.39,90.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,3,0.2,100,0
CH05,202133,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1565,1334,231,1,100,1193069,0.34,131.17,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,2,0.17,100,0
CH06,202133,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,767,635,132,1,100,825745,0.12,92.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,-2,-0.24,-66.7,0
CH07,202133,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,889,809,80,NA,NA,350986,0,253.29,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,-1,-0.28,-100,NA
CH01,202134,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2446,2156,290,1,100,1669608,0.12,146.5,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,0,0,0,0
CH02,202134,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2272,1940,332,1,100,1895693,0.69,119.85,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,7,0.37,116.7,0
CH03,202134,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1126,949,177,1,100,1181776,0.42,95.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,-1,-0.09,-16.7,0
CH04,202134,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1412,1129,283,1,100,1553423,0.51,90.9,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,2,0.12,33.3,0
CH05,202134,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1574,1334,240,1,100,1193069,0.75,131.93,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,5,0.41,125,0
CH06,202134,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,772,635,137,1,100,825745,0.61,93.49,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,4,0.49,400,0
CH07,202134,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,889,809,80,NA,NA,350986,0,253.29,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,0,0,NA,NA
CH01,202135,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2449,2156,293,1,100,1669608,0.18,146.68,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,1,0.06,50,0
CH02,202135,21,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2293,1940,353,1,100,1895693,1.11,120.96,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,8,0.42,61.5,0
CH03,202135,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1130,949,181,1,100,1181776,0.34,95.62,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,-1,-0.08,-20,0
CH04,202135,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1425,1129,296,1,100,1553423,0.84,91.73,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,5,0.33,62.5,0
CH05,202135,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1581,1334,247,1,100,1193069,0.59,132.52,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,-2,-0.16,-22.2,0
CH06,202135,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,775,635,140,1,100,825745,0.36,93.85,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,-2,-0.25,-40,0
CH07,202135,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,891,809,82,1,100,350986,0.57,253.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,2,0.57,NA,NA
CH01,202136,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2452,2156,296,1,100,1669608,0.18,146.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,0,0,0,0
CH02,202136,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2311,1940,371,1,100,1895693,0.95,121.91,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,-3,-0.16,-14.3,0
CH03,202136,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1135,949,186,1,100,1181776,0.42,96.04,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,1,0.08,25,0
CH04,202136,13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1438,1129,309,1,100,1553423,0.84,92.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,0,0,0,0
CH05,202136,11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1592,1334,258,1,100,1193069,0.92,133.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,4,0.33,57.1,0
CH06,202136,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,779,635,144,1,100,825745,0.48,94.34,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,1,0.12,33.3,0
CH07,202136,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,892,809,83,1,100,350986,0.28,254.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,-1,-0.29,-50,0
CH01,202137,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2458,2156,302,1,100,1669608,0.36,147.22,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,3,0.18,100,0
CH02,202137,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2318,1940,378,1,100,1895693,0.37,122.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,-11,-0.58,-61.1,0
CH03,202137,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1137,949,188,1,100,1181776,0.17,96.21,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,-3,-0.25,-60,0
CH04,202137,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1446,1129,317,1,100,1553423,0.51,93.08,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,-5,-0.33,-38.5,0
CH05,202137,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1607,1334,273,1,100,1193069,1.26,134.69,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,4,0.34,36.4,0
CH06,202137,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,783,635,148,1,100,825745,0.48,94.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,0,0,0,0
CH07,202137,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,892,809,83,NA,NA,350986,0,254.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,-1,-0.28,-100,NA
CH01,202138,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2463,2156,307,1,100,1669608,0.3,147.52,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,-1,-0.06,-16.7,0
CH02,202138,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2325,1940,385,1,100,1895693,0.37,122.65,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,0,0,0,0
CH03,202138,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1143,949,194,1,100,1181776,0.51,96.72,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,4,0.34,200,0
CH04,202138,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1449,1129,320,1,100,1553423,0.19,93.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,-5,-0.32,-62.5,0
CH05,202138,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1622,1334,288,1,100,1193069,1.26,135.95,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,0,0,0,0
CH06,202138,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,788,635,153,1,100,825745,0.61,95.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,1,0.13,25,0
CH07,202138,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,893,809,84,1,100,350986,0.28,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,1,0.28,NA,NA
CH01,202139,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2468,2156,312,1,100,1669608,0.3,147.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,0,0,0,0
CH02,202139,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2328,1940,388,1,100,1895693,0.16,122.8,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,-4,-0.21,-57.1,0
CH03,202139,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1145,949,196,1,100,1181776,0.17,96.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,-4,-0.34,-66.7,0
CH04,202139,11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1460,1129,331,1,100,1553423,0.71,93.99,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,8,0.52,266.7,0
CH05,202139,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1629,1334,295,1,100,1193069,0.59,136.54,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,-8,-0.67,-53.3,0
CH06,202139,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,795,635,160,1,100,825745,0.85,96.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,2,0.24,40,0
CH07,202139,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,893,809,84,NA,NA,350986,0,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,-1,-0.28,-100,NA
CH01,202140,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2468,2156,312,NA,NA,1669608,0,147.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,-5,-0.3,-100,NA
CH02,202140,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2337,1940,397,1,100,1895693,0.47,123.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,6,0.31,200,0
CH03,202140,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1150,949,201,1,100,1181776,0.42,97.31,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,3,0.25,150,0
CH04,202140,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1464,1129,335,1,100,1553423,0.26,94.24,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,-7,-0.45,-63.6,0
CH05,202140,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1636,1334,302,1,100,1193069,0.59,137.13,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,0,0,0,0
CH06,202140,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,801,635,166,1,100,825745,0.73,97,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,-1,-0.12,-14.3,0
CH07,202140,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,893,809,84,NA,NA,350986,0,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,0,0,NA,NA
CH01,202141,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2470,2156,314,1,100,1669608,0.12,147.94,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,2,0.12,NA,NA
CH02,202141,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2340,1940,400,1,100,1895693,0.16,123.44,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,-6,-0.31,-66.7,0
CH03,202141,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1152,949,203,1,100,1181776,0.17,97.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,-3,-0.25,-60,0
CH04,202141,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1469,1129,340,1,100,1553423,0.32,94.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,1,0.06,25,0
CH05,202141,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1642,1334,308,1,100,1193069,0.5,137.63,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,-1,-0.09,-14.3,0
CH06,202141,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,815,635,180,1,100,825745,1.7,98.7,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,8,0.97,133.3,0
CH07,202141,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,893,809,84,NA,NA,350986,0,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,0,0,NA,NA
CH01,202142,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2471,2156,315,1,100,1669608,0.06,148,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,-1,-0.06,-50,0
CH02,202142,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2348,1940,408,1,100,1895693,0.42,123.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,5,0.26,166.7,0
CH03,202142,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1153,949,204,1,100,1181776,0.08,97.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,-1,-0.09,-50,0
CH04,202142,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1474,1129,345,1,100,1553423,0.32,94.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,0,0,0,0
CH05,202142,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1652,1334,318,1,100,1193069,0.84,138.47,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,4,0.34,66.7,0
CH06,202142,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,823,635,188,1,100,825745,0.97,99.67,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,-6,-0.73,-42.9,0
CH07,202142,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,893,809,84,NA,NA,350986,0,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-42,0,0,NA,NA
CH01,202143,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2475,2156,319,1,100,1669608,0.24,148.24,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,3,0.18,300,0
CH02,202143,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2353,1940,413,1,100,1895693,0.26,124.12,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,-3,-0.16,-37.5,0
CH03,202143,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1162,949,213,1,100,1181776,0.76,98.33,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,8,0.68,800,0
CH04,202143,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1478,1129,349,1,100,1553423,0.26,95.14,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,-1,-0.06,-20,0
CH05,202143,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1669,1334,335,1,100,1193069,1.42,139.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,7,0.58,70,0
CH06,202143,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,829,635,194,1,100,825745,0.73,100.39,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,-2,-0.24,-25,0
CH07,202143,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,893,809,84,NA,NA,350986,0,254.43,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-43,0,0,NA,NA
CH01,202144,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2476,2156,320,1,100,1669608,0.06,148.3,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-44,-3,-0.18,-75,0
CH02,202144,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2364,1940,424,1,100,1895693,0.58,124.7,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-44,6,0.32,120,0
CH03,202144,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1170,949,221,1,100,1181776,0.68,99,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-44,-1,-0.08,-11.1,0
CH04,202144,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1481,1129,352,1,100,1553423,0.19,95.34,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-44,-1,-0.07,-25,0
